h3_polyfill,index,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,geometry,LAT,LONG,opt_tilt
83298efffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-116.87305699885412 37.9184551694076, -116.46105044303361 38.48350165035188, -116.88045210211388 39.022768874219665, -117.71387004811588 38.99442650641485, -118.1190113151929 38.42851196624435, -117.69772807276907 37.891801589320515, -116.87305699885412 37.9184551694076))",38.45743986,-117.2904207,36
832989fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-119.37005432538992 38.92041438893341, -118.97222902771867 39.48699472856466, -119.40415744564251 40.008541710167904, -120.2349433485944 39.96090682326877, -120.62501817993413 39.39386760344102, -120.19218036557425 38.87491263843769, -119.37005432538992 38.92041438893341))",39.44180002,-119.7992117,36
8328a0fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-116.89572496832274 41.19846963760389, -116.47033167354553 41.748908741420074, -116.90361334684562 42.268646199559925, -117.76442128269251 42.23553428244955, -118.18247869023286 41.68422995487124, -117.74720512310283 41.166896140226825, -116.89572496832274 41.19846963760389))",41.7179723,-117.3268529,37
8328a5fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-118.16086677307435 40.6104031539029, -117.74720512310283 41.166896140226825, -118.18247869023286 41.68422995487124, -119.03298857893009 41.642591167384964, -119.43899644923948 41.08543425280383, -119.0022822666251 40.57057178749683, -118.16086677307435 40.6104031539029))",41.12754656,-118.5936364,37
8328a6fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-115.61558955521599 40.69351819378442, -115.18337123085574 41.24291137775969, -115.60941648908785 41.77179018613239, -116.47033167354553 41.748908741420074, -116.89572496832274 41.19846963760389, -116.46717092132708 40.671953256891896, -115.61558955521599 40.69351819378442))",41.22211662,-116.039884,37
8328a4fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-116.8880063607481 40.116316362318756, -116.46717092132708 40.671953256891896, -116.89572496832274 41.19846963760389, -117.74720512310283 41.166896140226825, -118.16086677307435 40.6104031539029, -117.73035863738825 40.086333314325, -116.8880063607481 40.116316362318756))",40.64258754,-117.3144464,36
832986fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-114.41935614065716 35.71735287297622, -113.99954869994481 36.284189314860356, -114.4009364165361 36.84539669596593, -115.2249999228253 36.837239074507025, -115.63899826335394 36.269114748810345, -115.23486856624997 35.71043313738079, -114.41935614065716 35.71735287297622))",36.27815625,-114.8194602,35
832999fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-115.62163013363723 39.60348400894915, -115.19411547389362 40.15807864031529, -115.61558955521599 40.69351819378442, -116.46717092132708 40.671953256891896, -116.8880063607481 40.116316362318756, -116.46407789572766 39.583282128278576, -115.62163013363723 39.60348400894915))",40.13863139,-116.0413815,35
832982fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-114.4009364165361 36.84539669596593, -113.97660173610183 37.408121995315796, -114.38212699256788 37.96394850096658, -115.21492269630696 37.954588193971574, -115.63333052926637 37.39060674213887, -115.2249999228253 36.837239074507025, -114.4009364165361 36.84539669596593))",37.40084873,-114.805162,36
83299dfffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-115.62754244415744 38.50229569461808, -115.20463020380643 39.06176030620443, -115.62163013363723 39.60348400894915, -116.46407789572766 39.583282128278576, -116.88045210211388 39.022768874219665, -116.46105044303361 38.48350165035188, -115.62754244415744 38.50229569461808))",39.04370992,-116.0428471,37
832983fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-115.63333052926637 37.39060674213887, -115.21492269630696 37.954588193971574, -115.62754244415744 38.50229569461808, -116.46105044303361 38.48350165035188, -116.87305699885412 37.9184551694076, -116.45808649989078 37.37326325990091, -115.63333052926637 37.39060674213887))",37.93798203,-116.0442819,36
832981fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-116.86581607393956 36.80404762503282, -116.45808649989078 37.37326325990091, -116.87305699885412 37.9184551694076, -117.69772807276907 37.891801589320515, -118.09873920679385 37.32169681911912, -117.68192189802646 36.779128493099215, -116.86581607393956 36.80404762503282))",37.34893024,-117.2787852,35
83299bfffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-114.34328852469069 40.169730221558204, -113.90476786566882 40.717903703638335, -114.32323284169925 41.25564791008606, -115.18337123085574 41.24291137775969, -115.61558955521599 40.69351819378442, -115.19411547389362 40.15807864031529, -114.34328852469069 40.169730221558204))",40.70715663,-114.7604046,37
832998fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-114.36291537359553 39.07228591373414, -113.92922740142475 39.62565861628535, -114.34328852469069 40.169730221558204, -115.19411547389362 40.15807864031529, -115.62163013363723 39.60348400894915, -115.20463020380643 39.06176030620443, -114.36291537359553 39.07228591373414))",39.61602627,-114.7756442,36
832988fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-118.1190113151929 38.42851196624435, -117.71387004811588 38.99442650641485, -118.13971584415496 39.52496303327108, -118.97222902771867 39.48699472856466, -119.37005432538992 38.92041438893341, -118.9428082627461 38.392460212998486, -118.1190113151929 38.42851196624435))",38.95882298,-118.5424509,35
83298afffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-116.88045210211388 39.022768874219665, -116.46407789572766 39.583282128278576, -116.8880063607481 40.116316362318756, -117.73035863738825 40.086333314325, -118.13971584415496 39.52496303327108, -117.71387004811588 38.99442650641485, -116.88045210211388 39.022768874219665))",39.55554198,-117.3023051,36
832812fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-119.43899644923948 41.08543425280383, -119.03298857893009 41.642591167384964, -119.47459538788414 42.150515256074875, -120.32325760157734 42.098792740491525, -120.72114945182996 41.54116945198091, -120.27862578598697 41.03572506398397, -119.43899644923948 41.08543425280383))",41.59323034,-119.8777131,36
832980fffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-115.63899826335394 36.269114748810345, -115.2249999228253 36.837239074507025, -115.63333052926637 37.39060674213887, -116.45808649989078 37.37326325990091, -116.86581607393956 36.80404762503282, -116.45518408861447 36.25326221539647, -115.63899826335394 36.269114748810345))",36.82212216,-116.0456868,36
83299cfffffffff,28,32,1779793,0400000US32,32,NV,Nevada,0,2.8433E+11,2047206072,"POLYGON ((-114.38212699256788 37.96394850096658, -113.95316655014147 38.522179003891004, -114.36291537359553 39.07228591373414, -115.20463020380643 39.06176030620443, -115.62754244415744 38.50229569461808, -115.21492269630696 37.954588193971574, -114.38212699256788 37.96394850096658))",38.51370524,-114.7905599,37
832662fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-89.35835857272995 40.93257676653708, -89.94593468395075 40.52507979280132, -89.7262163062613 39.94722184718564, -88.93406727701122 39.771436827084585, -88.34556822819707 40.169739893481236, -88.54992357173472 40.752955548422094, -89.35835857272995 40.93257676653708))",40.35196875,-89.14305197,36
83275bfffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-90.03523203991399 42.70073950859949, -90.63813445451983 42.27956124675445, -90.40169663885663 41.69136794167967, -89.5783976626672 41.51855472869033, -88.97404515054636 41.93032913790411, -89.19419148461513 42.5242543323128, -90.03523203991399 42.70073950859949))",42.10969865,-89.80328936,37
832644fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-89.22413087488565 38.75211193292732, -88.7085309366552 39.18482626620742, -88.83115067474985 39.48348483404258, -88.93406727701122 39.771436827084585, -89.72621630626134 39.94722184718561, -90.24581706815009 39.512588883047016, -89.98990121695094 38.91425387206255, -89.22413087488565 38.75211193292732))",39.34942734,-89.47497996,35
832663fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-88.34556822819707 40.169739893481236, -88.93406727701122 39.771436827084585, -88.83115067474984 39.48348483404259, -88.7085309366552 39.18482626620742, -87.95138172303122 39.01478831061852, -87.36260903590566 39.4039724181085, -87.55198293001193 39.98390911925494, -88.34556822819707 40.169739893481236))",39.59177948,-88.14500584,35
832645fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-88.22665315287705 37.984920495276356, -87.71532343105065 38.41574842279609, -87.95138172303123 39.0147883106185, -88.7085309366552 39.18482626620742, -89.22413087488565 38.75211193292732, -88.97835730963848 38.15126794333034, -88.22665315287705 37.984920495276356))",38.5847993,-88.46824784,35
832675fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-90.40169663885663 41.69136794167967, -90.98764354069947 41.27462228724992, -90.75215834469323 40.69437427078752, -89.94593468395075 40.52507979280132, -89.35835857272995 40.93257676653708, -89.5783976626672 41.51855472869033, -90.40169663885663 41.69136794167967))",41.10826619,-90.1703738,37
832671fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-90.24581706815009 39.512588883047016, -89.72621630626134 39.94722184718561, -89.94593468395075 40.52507979280132, -90.75215834469323 40.69437427078752, -90.94334816047096 40.55701792984595, -91.29193022272085 40.26530489405515, -91.02562347546494 39.669988413361786, -90.24581706815009 39.512588883047016))",40.1061428,-90.50366898,37
832660fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-87.94486478309472 41.15538384986891, -88.54992357173472 40.752955548422094, -88.34556822819707 40.169739893481236, -87.55198293001193 39.98390911925494, -86.9468991521532 40.3770697578231, -87.13521844074239 40.96525476290966, -87.94486478309472 41.15538384986891))",40.56954011,-87.74548046,36
832759fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-88.57218361194573 42.93995835635918, -89.19419148461513 42.5242543323128, -88.97404515054636 41.93032913790411, -88.14871909648666 41.746708998925556, -87.52625462013384 42.15291741074853, -87.72933357467593 42.75216662666623, -88.57218361194573 42.93995835635918))",42.3433094,-88.35716066,36
832666fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-88.97404515054636 41.93032913790411, -89.5783976626672 41.51855472869033, -89.35835857272995 40.93257676653708, -88.54992357173472 40.752955548422094, -87.94486478309472 41.15538384986891, -88.14871909648666 41.746708998925556, -88.97404515054636 41.93032913790411))",41.34161117,-88.7587577,36
832641fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-88.49702860313926 36.9437782958204, -87.99076359407903 37.38207405857688, -88.22665315287705 37.984920495276356, -88.97835730963848 38.15126794333034, -89.4887205669586 37.710983367576944, -89.24332767249652 37.10636171065965, -88.49702860313926 36.9437782958204))",37.54741977,-88.73831664,34
832640fffffffff,29,17,1779784,0400000US17,17,IL,Illinois,0,1.43781E+11,6214824948,"POLYGON ((-89.4887205669586 37.710983367576944, -88.97835730963848 38.15126794333034, -89.22413087488565 38.75211193292732, -89.98990121695094 38.91425387206255, -90.50409519657562 38.47195783770136, -90.2487419290674 37.869553736669516, -89.4887205669586 37.710983367576944))",38.31254511,-89.73980295,35
832b8dfffffffff,30,50,1779802,0400000US50,50,VT,Vermont,0,23874175944,1030416650,"POLYGON ((-73.11565075285877 44.267141213879846, -73.89466165493545 43.93713070775397, -73.87088825890976 43.312829623995924, -73.08947577680037 43.018511082469935, -72.3209858071375 43.340158329567124, -72.32338161918123 43.96436330598874, -73.11565075285877 44.267141213879846))",43.64238045,-73.10262292,37
832babfffffffff,30,50,1779802,0400000US50,50,VT,Vermont,0,23874175944,1030416650,"POLYGON ((-72.3283771428682 45.22487511422937, -73.1292912470011 44.897538140412074, -73.11565075285877 44.267141213879846, -72.32338161918123 43.96436330598874, -71.53395847884435 44.283395040976266, -71.52532314965413 44.91338231335062, -72.3283771428682 45.22487511422937))",44.59419514,-72.32613864,39
832791fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-108.7234066367154 46.44575811640566, -108.21902141506564 46.93554192067171, -108.69780321642347 47.47123541801433, -109.59713344468359 47.4885377563844, -109.73111323247251 47.31660658234694, -110.06359945189497 46.98817004136918, -109.64045144512343 46.472025493018016, -108.7234066367154 46.44575811640566))",46.96571708,-109.1473034,40
83278afffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-104.80483851594849 44.7015472379311, -104.2905162119215 45.18511786598635, -104.67500723076466 45.728764626626415, -105.58130495895878 45.78750358743272, -106.09298493308418 45.30180951571723, -105.70117194372358 44.75951422298859, -104.80483851594849 44.7015472379311))",45.24489962,-105.1911216,40
8312cbfffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-113.86933693347514 49.03165396356894, -114.21548436243627 48.50041973825226, -113.94290132525882 48.24802896226249, -113.71743852720768 48.00364426397167, -112.78800392829434 48.01118812037778, -112.42346691396821 48.537397900054515, -112.96214871628847 49.052708709676324, -113.86933693347514 49.03165396356894))",48.5239781,-113.3220779,39
832794fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-111.12790674061374 49.07352778716726, -111.51774179348115 48.54549437716632, -110.99898258165781 48.02276819912326, -110.09589854961865 48.01806338923818, -109.68880651923145 48.54018434894988, -110.20166040095529 49.072993651875855, -111.12790674061374 49.07352778716726))",48.54790077,-110.604288,41
832783fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-106.8862792102036 47.41497058791831, -107.32448787527257 46.90589008427416, -107.0937300358852 46.63531297337033, -106.89113139257609 46.371204901900924, -105.97683463775739 46.3229602058136, -105.52476850499913 46.824977445643775, -105.97493730941171 47.37581277115479, -106.8862792102036 47.41497058791831))",46.87069576,-106.4252956,41
832790fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-110.99898258165781 48.02276819912326, -111.25478852002311 47.67527453941841, -111.41889328264207 47.51013532874739, -110.9857668256461 47.003347818994165, -110.06359945189497 46.98817004136918, -109.73111321954981 47.316606597461124, -109.59713344468359 47.4885377563844, -110.09589854961865 48.01806338923818, -110.99898258165781 48.02276819912326))",47.50343159,-110.5119069,39
832784fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-106.93095328347972 49.548822883945455, -107.39163686338135 49.02599210807926, -106.9080342369226 48.476540273606695, -105.97294090987613 48.44002671845651, -105.49688235797012 48.95565160054664, -105.97083747145983 49.51504113001657, -106.93095328347972 49.548822883945455))",48.99616621,-106.444391,42
832781fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-105.5111850527279 47.88475205816081, -105.97493730941171 47.37581277115479, -105.52476850499913 46.824977445643775, -104.62043450111152 46.773556021096944, -104.14330482734766 47.27502787731518, -104.58347433284543 47.835422724850616, -105.5111850527279 47.88475205816081))",47.3306534,-105.0589307,40
832796fffffffff,31,30,767982,0400000US30,30,MT,Montana,0,3.76963E+11,3869208832,"POLYGON ((-112.42346691396821 48.537397900054515, -112.78800392829434 48.01118812037778, -112.3452057389902 47.514028634677466, -111.41889328264207 47.51013532874739, -111.25478850869521 47.675274554922495, -110.99898258165781 48.02276819912326, -111.51774179348115 48.54549437716632, -112.42346691396821 48.537397900054515))",48.023017,-111.9030569,40
